B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.67379E-3	5.00000E-5	5.27623E-2	1.05525E+3	2.13494E+2	2.15013E+2	3.21033E+4
9.99980E-1	1.00268E+0	5.00000E-5	5.40663E-2	1.08133E+3	2.13501E+2	2.15010E+2	3.23406E+4
-9.99980E-1	-1.02026E+0	5.00000E-5	5.16459E-2	1.03292E+3	2.13502E+2	2.15008E+2	3.26422E+4
0.00000E+0	-8.71103E-3	5.00000E-5	5.27612E-2	1.05522E+3	2.13504E+2	2.15005E+2	3.28730E+4
