B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.90193E-3	5.00000E-5	2.31328E-2	4.62656E+2	1.83466E+2	1.85005E+2	2.54217E+4
9.99980E-1	1.00409E+0	5.00000E-5	4.23891E-3	8.47782E+1	1.83497E+2	1.85006E+2	2.56585E+4
-9.99980E-1	-1.02172E+0	5.00000E-5	4.20128E-2	8.40256E+2	1.83504E+2	1.85006E+2	2.59598E+4
0.00000E+0	-8.90193E-3	5.00000E-5	2.31355E-2	4.62711E+2	1.83504E+2	1.85003E+2	2.61895E+4
