B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.10653E-3	5.00000E-5	-2.29395E-2	-4.58790E+2	1.73464E+2	1.75002E+2	2.29494E+4
9.99980E-1	1.00380E+0	5.00000E-5	-4.18068E-2	-8.36137E+2	1.73499E+2	1.75005E+2	2.31868E+4
-9.99980E-1	-1.02175E+0	5.00000E-5	-4.01908E-3	-8.03816E+1	1.73505E+2	1.75005E+2	2.34870E+4
0.00000E+0	-8.99409E-3	5.00000E-5	-2.29255E-2	-4.58511E+2	1.73498E+2	1.75003E+2	2.37171E+4
