B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.28544E-3	5.00000E-5	3.25476E-2	6.50952E+2	2.73513E+2	2.75025E+2	4.35392E+4
9.99980E-1	9.85065E-1	5.00000E-5	3.19404E-2	6.38809E+2	2.73501E+2	2.75015E+2	4.37751E+4
-9.99980E-1	-1.00253E+0	5.00000E-5	3.33719E-2	6.67437E+2	2.73501E+2	2.75012E+2	4.40763E+4
0.00000E+0	-8.46984E-3	5.00000E-5	3.25495E-2	6.50991E+2	2.73518E+2	2.75008E+2	4.43080E+4
