B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.05921E-3	5.00000E-5	2.26356E-2	4.52712E+2	1.03474E+2	1.04998E+2	4.74294E+3
9.99980E-1	1.00116E+0	5.00000E-5	2.18776E-2	4.37552E+2	1.03495E+2	1.05002E+2	4.98067E+3
-9.99980E-1	-1.01838E+0	5.00000E-5	2.33277E-2	4.66555E+2	1.03505E+2	1.05002E+2	5.28211E+3
0.00000E+0	-9.05921E-3	5.00000E-5	2.26317E-2	4.52635E+2	1.03507E+2	1.05001E+2	5.51228E+3
