B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.52009E-3	5.00000E-5	5.58643E-2	1.11729E+3	2.43504E+2	2.45011E+2	3.80328E+4
9.99980E-1	9.94613E-1	5.00000E-5	5.48001E-2	1.09600E+3	2.43502E+2	2.45011E+2	3.82710E+4
-9.99980E-1	-1.01328E+0	5.00000E-5	5.72100E-2	1.14420E+3	2.43500E+2	2.45008E+2	3.85723E+4
0.00000E+0	-8.63136E-3	5.00000E-5	5.58789E-2	1.11758E+3	2.43510E+2	2.45005E+2	3.88046E+4
