B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.02497E-3	5.00000E-5	2.83527E-2	5.67053E+2	3.03510E+2	3.05044E+2	4.82343E+4
9.99980E-1	9.69004E-1	5.00000E-5	1.01531E-2	2.03061E+2	3.03503E+2	3.05023E+2	4.84722E+4
-9.99980E-1	-9.84208E-1	5.00000E-5	4.67172E-2	9.34345E+2	3.03500E+2	3.05011E+2	4.87738E+4
0.00000E+0	-7.95083E-3	5.00000E-5	2.84056E-2	5.68112E+2	3.03519E+2	3.05009E+2	4.90032E+4
