B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.58353E-3	5.00000E-5	5.48013E-2	1.09603E+3	2.33498E+2	2.35009E+2	3.61315E+4
9.99980E-1	9.98128E-1	5.00000E-5	5.61220E-2	1.12244E+3	2.33500E+2	2.35006E+2	3.63698E+4
-9.99980E-1	-1.01668E+0	5.00000E-5	5.37212E-2	1.07442E+3	2.33502E+2	2.35007E+2	3.66698E+4
0.00000E+0	-8.73216E-3	5.00000E-5	5.48236E-2	1.09647E+3	2.33501E+2	2.35006E+2	3.69010E+4
