B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.23657E-3	5.00000E-5	2.56546E-2	5.13091E+2	1.63472E+2	1.65003E+2	2.04932E+4
9.99980E-1	1.00347E+0	5.00000E-5	2.49515E-2	4.99031E+2	1.63500E+2	1.65004E+2	2.07307E+4
-9.99980E-1	-1.02146E+0	5.00000E-5	2.64432E-2	5.28865E+2	1.63502E+2	1.65004E+2	2.10315E+4
0.00000E+0	-8.93638E-3	5.00000E-5	2.56511E-2	5.13023E+2	1.63510E+2	1.65002E+2	2.12619E+4
