B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.16885E-3	5.00000E-5	2.19414E-2	4.38829E+2	1.23470E+2	1.24999E+2	1.01016E+4
9.99980E-1	1.00147E+0	5.00000E-5	3.11512E-3	6.23024E+1	1.23497E+2	1.25002E+2	1.03396E+4
-9.99980E-1	-1.01936E+0	5.00000E-5	4.05461E-2	8.10923E+2	1.23503E+2	1.25003E+2	1.06404E+4
0.00000E+0	-9.46996E-3	5.00000E-5	2.18969E-2	4.37938E+2	1.23503E+2	1.25001E+2	1.08725E+4
