B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.32155E-3	5.00000E-5	3.31909E-2	6.63818E+2	2.83514E+2	2.85033E+2	4.51867E+4
9.99980E-1	9.80905E-1	5.00000E-5	3.26029E-2	6.52059E+2	2.83505E+2	2.85018E+2	4.54244E+4
-9.99980E-1	-9.97608E-1	5.00000E-5	3.40228E-2	6.80456E+2	2.83503E+2	2.85008E+2	4.57255E+4
0.00000E+0	-8.39570E-3	5.00000E-5	3.32052E-2	6.64105E+2	2.83517E+2	2.85009E+2	4.59568E+4
