B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.82291E-3	5.00000E-5	2.40720E-2	4.81441E+2	2.13502E+2	2.15013E+2	3.20216E+4
9.99980E-1	1.00259E+0	5.00000E-5	5.30085E-3	1.06017E+2	2.13501E+2	2.15008E+2	3.22591E+4
-9.99980E-1	-1.02049E+0	5.00000E-5	4.29133E-2	8.58267E+2	2.13501E+2	2.15005E+2	3.25608E+4
0.00000E+0	-8.82287E-3	5.00000E-5	2.40603E-2	4.81206E+2	2.13514E+2	2.15005E+2	3.27916E+4
