B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-7.95083E-3	5.00000E-5	3.48299E-2	6.96599E+2	3.08504E+2	3.10024E+2	4.98214E+4
9.99980E-1	9.63051E-1	5.00000E-5	3.56089E-2	7.12177E+2	3.08505E+2	3.10016E+2	5.00593E+4
-9.99980E-1	-9.78273E-1	5.00000E-5	3.42508E-2	6.85016E+2	3.08506E+2	3.10011E+2	5.03608E+4
0.00000E+0	-8.02497E-3	5.00000E-5	3.47985E-2	6.95970E+2	3.08502E+2	3.10008E+2	5.05932E+4
