B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.02497E-3	5.00000E-5	6.35938E-2	1.27188E+3	3.08501E+2	3.10022E+2	4.98334E+4
9.99980E-1	9.63092E-1	5.00000E-5	6.48759E-2	1.29752E+3	3.08502E+2	3.10012E+2	5.00710E+4
-9.99980E-1	-9.78231E-1	5.00000E-5	6.25662E-2	1.25132E+3	3.08499E+2	3.10009E+2	5.03726E+4
0.00000E+0	-7.87668E-3	5.00000E-5	6.35277E-2	1.27055E+3	3.08499E+2	3.10007E+2	5.06046E+4
