B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.58843E-3	5.00000E-5	5.17893E-2	1.03579E+3	2.03493E+2	2.05011E+2	3.00078E+4
9.99980E-1	1.00396E+0	5.00000E-5	5.06543E-2	1.01309E+3	2.03503E+2	2.05006E+2	3.02462E+4
-9.99980E-1	-1.02152E+0	5.00000E-5	5.30785E-2	1.06157E+3	2.03501E+2	2.05006E+2	3.05482E+4
0.00000E+0	-8.81243E-3	5.00000E-5	5.17768E-2	1.03554E+3	2.03511E+2	2.05003E+2	3.07795E+4
