B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.05921E-3	5.00000E-5	4.44006E-2	8.88012E+2	1.03474E+2	1.04999E+2	4.76592E+3
9.99980E-1	1.00089E+0	5.00000E-5	4.30293E-2	8.60586E+2	1.03497E+2	1.05002E+2	5.00406E+3
-9.99980E-1	-1.01825E+0	5.00000E-5	4.54495E-2	9.08990E+2	1.03503E+2	1.05003E+2	5.30559E+3
0.00000E+0	-9.13458E-3	5.00000E-5	4.43978E-2	8.87956E+2	1.03505E+2	1.05002E+2	5.53536E+3
