B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.01423E-3	5.00000E-5	-2.31991E-2	-4.63983E+2	1.83465E+2	1.85005E+2	2.53986E+4
9.99980E-1	1.00382E+0	5.00000E-5	-4.20835E-2	-8.41670E+2	1.83495E+2	1.85005E+2	2.56354E+4
-9.99980E-1	-1.02159E+0	5.00000E-5	-4.30684E-3	-8.61367E+1	1.83505E+2	1.85005E+2	2.59365E+4
0.00000E+0	-9.01424E-3	5.00000E-5	-2.32185E-2	-4.64370E+2	1.83497E+2	1.85002E+2	2.61665E+4
