B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.10008E-3	5.00000E-5	5.92858E-2	1.18572E+3	2.73508E+2	2.75027E+2	4.35507E+4
9.99980E-1	9.84943E-1	5.00000E-5	5.82670E-2	1.16534E+3	2.73505E+2	2.75014E+2	4.37868E+4
-9.99980E-1	-1.00271E+0	5.00000E-5	6.06448E-2	1.21290E+3	2.73503E+2	2.75008E+2	4.40880E+4
0.00000E+0	-8.43277E-3	5.00000E-5	5.92840E-2	1.18568E+3	2.73512E+2	2.75007E+2	4.43196E+4
