B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.75887E-3	5.00000E-5	5.37658E-2	1.07532E+3	2.23494E+2	2.25013E+2	3.41299E+4
9.99980E-1	1.00054E+0	5.00000E-5	5.50929E-2	1.10186E+3	2.23500E+2	2.25011E+2	3.43681E+4
-9.99980E-1	-1.01879E+0	5.00000E-5	5.26636E-2	1.05327E+3	2.23500E+2	2.25006E+2	3.46699E+4
0.00000E+0	-8.75883E-3	5.00000E-5	5.37506E-2	1.07501E+3	2.23503E+2	2.25005E+2	3.48992E+4
