B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.32155E-3	5.00000E-5	2.61897E-2	5.23795E+2	2.63520E+2	2.65027E+2	4.17330E+4
9.99980E-1	9.88613E-1	5.00000E-5	7.70875E-3	1.54175E+2	2.63501E+2	2.65013E+2	4.19706E+4
9.99980E-1	9.89225E-1	5.00000E-5	7.71060E-3	1.54212E+2	2.63500E+2	2.65006E+2	4.22766E+4
0.00000E+0	-9.10008E-3	5.00000E-5	2.62183E-2	5.24365E+2	2.63510E+2	2.65009E+2	4.25090E+4
