B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.35863E-3	5.00000E-5	5.81203E-2	1.16241E+3	2.63508E+2	2.65017E+2	4.17796E+4
9.99980E-1	9.88654E-1	5.00000E-5	5.70912E-2	1.14182E+3	2.63502E+2	2.65010E+2	4.20173E+4
9.99980E-1	9.89347E-1	5.00000E-5	5.70996E-2	1.14199E+3	2.63498E+2	2.65005E+2	4.23231E+4
0.00000E+0	-9.10008E-3	5.00000E-5	5.81360E-2	1.16272E+3	2.63514E+2	2.65008E+2	4.25552E+4
