B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.93475E-3	5.00000E-5	2.86498E-2	5.72995E+2	2.13498E+2	2.15013E+2	3.20334E+4
9.99980E-1	1.00264E+0	5.00000E-5	2.79904E-2	5.59807E+2	2.13500E+2	2.15006E+2	3.22708E+4
-9.99980E-1	-1.02049E+0	5.00000E-5	2.94689E-2	5.89379E+2	2.13502E+2	2.15007E+2	3.25725E+4
0.00000E+0	-8.86015E-3	5.00000E-5	2.86554E-2	5.73108E+2	2.13517E+2	2.15005E+2	3.28033E+4
