B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.16546E-3	5.00000E-5	2.21877E-2	4.43753E+2	1.43469E+2	1.45001E+2	1.53585E+4
9.99980E-1	1.00246E+0	5.00000E-5	3.35299E-3	6.70598E+1	1.43499E+2	1.45003E+2	1.55962E+4
-9.99980E-1	-1.02073E+0	5.00000E-5	4.09586E-2	8.19172E+2	1.43505E+2	1.45003E+2	1.58971E+4
0.00000E+0	-9.31583E-3	5.00000E-5	2.21940E-2	4.43881E+2	1.43505E+2	1.45002E+2	1.61294E+4
