B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-7.91375E-3	5.00000E-5	3.48546E-2	6.97092E+2	3.08503E+2	3.10024E+2	4.97630E+4
9.99980E-1	9.63174E-1	5.00000E-5	3.42700E-2	6.85401E+2	3.08503E+2	3.10013E+2	5.00010E+4
-9.99980E-1	-9.78482E-1	5.00000E-5	3.56226E-2	7.12451E+2	3.08501E+2	3.10013E+2	5.03023E+4
0.00000E+0	-8.06205E-3	5.00000E-5	3.48136E-2	6.96271E+2	3.08523E+2	3.10007E+2	5.05348E+4
