B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.98886E-3	5.00000E-5	2.67011E-2	5.34022E+2	2.73522E+2	2.75031E+2	4.35040E+4
9.99980E-1	9.85147E-1	5.00000E-5	8.30150E-3	1.66030E+2	2.73504E+2	2.75020E+2	4.37400E+4
-9.99980E-1	-1.00240E+0	5.00000E-5	4.52584E-2	9.05169E+2	2.73505E+2	2.75011E+2	4.40418E+4
0.00000E+0	-8.17326E-3	5.00000E-5	2.67164E-2	5.34328E+2	2.73511E+2	2.75013E+2	4.42729E+4
