B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.28448E-3	5.00000E-5	6.04696E-2	1.20939E+3	2.83511E+2	2.85030E+2	4.52100E+4
9.99980E-1	9.80865E-1	5.00000E-5	5.94870E-2	1.18974E+3	2.83501E+2	2.85020E+2	4.54477E+4
-9.99980E-1	-9.97608E-1	5.00000E-5	6.18162E-2	1.23632E+3	2.83501E+2	2.85014E+2	4.57487E+4
0.00000E+0	-8.28448E-3	5.00000E-5	6.04817E-2	1.20963E+3	2.83508E+2	2.85011E+2	4.59802E+4
