B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.31583E-3	5.00000E-5	2.45269E-2	4.90539E+2	1.43468E+2	1.45001E+2	1.53701E+4
9.99980E-1	1.00246E+0	5.00000E-5	2.38077E-2	4.76154E+2	1.43498E+2	1.45004E+2	1.56078E+4
-9.99980E-1	-1.02082E+0	5.00000E-5	2.52862E-2	5.05724E+2	1.43503E+2	1.45005E+2	1.59089E+4
0.00000E+0	-9.09027E-3	5.00000E-5	2.45178E-2	4.90355E+2	1.43511E+2	1.45002E+2	1.61412E+4
