B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.88477E-3	5.00000E-5	-2.35172E-2	-4.70344E+2	1.93468E+2	1.95006E+2	2.78248E+4
9.99980E-1	1.00410E+0	5.00000E-5	-2.34921E-2	-4.69841E+2	1.93495E+2	1.95004E+2	2.80631E+4
-9.99980E-1	-1.02174E+0	5.00000E-5	-4.63121E-3	-9.26242E+1	1.93503E+2	1.95006E+2	2.83644E+4
0.00000E+0	-8.95955E-3	5.00000E-5	-2.34985E-2	-4.69971E+2	1.93495E+2	1.95005E+2	2.85968E+4
