B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.19904E-3	5.00000E-5	2.26183E-2	4.52366E+2	1.63468E+2	1.65004E+2	2.04585E+4
9.99980E-1	1.00356E+0	5.00000E-5	3.71795E-3	7.43590E+1	1.63502E+2	1.65006E+2	2.06958E+4
-9.99980E-1	-1.02151E+0	5.00000E-5	4.14826E-2	8.29653E+2	1.63504E+2	1.65005E+2	2.09968E+4
0.00000E+0	-9.01143E-3	5.00000E-5	2.25917E-2	4.51835E+2	1.63502E+2	1.65004E+2	2.12269E+4
