B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-8.74835E-3	5.00000E-5	5.27469E-2	1.05494E+3	2.13495E+2	2.15012E+2	3.20567E+4
9.99980E-1	1.00264E+0	5.00000E-5	5.16298E-2	1.03260E+3	2.13501E+2	2.15008E+2	3.22942E+4
-9.99980E-1	-1.02044E+0	5.00000E-5	5.40528E-2	1.08106E+3	2.13501E+2	2.15006E+2	3.25958E+4
0.00000E+0	-8.86015E-3	5.00000E-5	5.27351E-2	1.05470E+3	2.13513E+2	2.15004E+2	3.28267E+4
