516.961	715
517.387	702
517.812	713
518.237	705
518.662	710
519.087	715
519.513	704
519.938	708
520.363	706
520.788	714
521.213	704
521.638	705
522.064	713
522.489	713
522.914	713
523.339	717
523.764	720
524.189	702
524.614	726
525.039	700
525.464	721
525.889	691
526.315	692
526.740	712
527.165	720
527.590	726
528.015	718
528.440	706
528.865	709
529.290	686
529.715	718
530.140	714
530.565	711
530.990	712
531.415	729
531.840	719
532.265	712
532.690	713
533.115	714
533.540	747
533.964	701
534.389	713
534.814	699
535.239	719
535.664	718
536.089	713
536.514	718
536.939	714
537.364	732
537.789	720
538.213	726
538.638	729
539.063	718
539.488	698
539.913	722
540.338	731
540.762	756
541.187	757
541.612	775
542.037	764
542.462	773
542.886	802
543.311	828
543.736	790
544.161	836
544.585	842
545.010	841
545.435	876
545.860	901
546.284	938
546.709	951
547.134	930
547.558	1018
547.983	1044
548.408	1083
548.832	1106
549.257	1177
549.682	1155
550.106	1185
550.531	1173
550.956	1280
551.380	1274
551.805	1385
552.230	1395
552.654	1495
553.079	1621
553.503	1633
553.928	1693
554.353	1605
554.777	1590
555.202	1567
555.626	1614
556.051	1666
556.475	1734
556.900	1697
557.324	1675
557.749	1733
558.173	1756
558.598	1735
559.022	1853
559.447	1895
559.871	1909
560.296	1890
560.720	2000
561.145	2068
561.569	2007
561.994	2092
562.418	2158
562.843	2334
563.267	2228
563.691	2339
564.116	2370
564.540	2538
564.965	2609
565.389	2699
565.813	2917
566.238	3147
566.662	3235
567.087	3446
567.511	3658
567.935	3601
568.360	3552
568.784	3291
569.208	3452
569.633	3587
570.057	3683
570.481	3220
570.905	2815
571.330	2821
571.754	2771
572.178	2779
572.603	2893
573.027	2811
573.451	2824
573.875	2796
574.300	2838
574.724	2839
575.148	2827
575.572	2899
575.996	2858
576.421	2949
576.845	3264
577.269	4072
577.693	5180
578.117	6682
578.541	5794
578.966	3307
579.390	3042
579.814	3083
580.238	3153
580.662	3160
581.086	3124
581.510	3259
581.934	3160
582.359	3317
582.783	3336
583.207	3356
583.631	3352
584.055	3444
584.479	3548
584.903	3675
585.327	3640
585.751	3670
586.175	3638
586.599	3604
587.023	3699
587.447	3765
587.871	3851
588.295	3847
588.719	3919
589.143	3931
589.567	3965
589.991	4116
590.415	4190
590.839	4356
591.263	4419
591.687	4583
592.111	4781
592.535	4945
592.959	5280
593.382	5463
593.806	5431
594.230	5538
594.654	5419
595.078	5273
595.502	5284
595.926	5121
596.350	4872
596.773	5011
597.197	5077
597.621	4778
598.045	4854
598.469	4969
598.892	5049
599.316	4961
599.740	5053
600.164	4982
600.588	5088
601.011	5268
601.435	5105
601.859	5154
602.283	5278
602.706	5213
603.130	5283
603.554	5341
603.978	5394
604.401	5572
604.825	5402
605.249	5570
605.672	5480
606.096	5645
606.520	5593
606.943	5654
607.367	5733
