516.961	614
517.387	616
517.812	617
518.237	622
518.662	608
519.087	605
519.513	611
519.938	621
520.363	615
520.788	623
521.213	622
521.638	622
522.064	615
522.489	618
522.914	610
523.339	620
523.764	607
524.189	613
524.614	610
525.039	617
525.464	617
525.889	609
526.315	614
526.740	613
527.165	619
527.590	611
528.015	623
528.440	609
528.865	618
529.290	618
529.715	617
530.140	605
530.565	607
530.990	610
531.415	619
531.840	617
532.265	618
532.690	619
533.115	613
533.540	622
533.964	612
534.389	612
534.814	617
535.239	621
535.664	617
536.089	621
536.514	609
536.939	623
537.364	622
537.789	612
538.213	619
538.638	616
539.063	617
539.488	616
539.913	625
540.338	638
540.762	630
541.187	646
541.612	637
542.037	642
542.462	671
542.886	680
543.311	677
543.736	692
544.161	714
544.585	722
545.010	759
545.435	774
545.860	779
546.284	789
546.709	848
547.134	870
547.558	870
547.983	939
548.408	967
548.832	994
549.257	1045
549.682	1089
550.106	1106
550.531	1174
550.956	1204
551.380	1258
551.805	1273
552.230	1280
552.654	1339
553.079	1308
553.503	1421
553.928	1455
554.353	1517
554.777	1529
555.202	1570
555.626	1596
556.051	1629
556.475	1723
556.900	1739
557.324	1837
557.749	1859
558.173	1902
558.598	1930
559.022	2009
559.447	2057
559.871	2031
560.296	2116
560.720	2113
561.145	2087
561.569	2107
561.994	2203
562.418	2117
562.843	2128
563.267	2122
563.691	2054
564.116	2111
564.540	2087
564.965	2105
565.389	2180
565.813	2156
566.238	2219
566.662	2224
567.087	2233
567.511	2284
567.935	2235
568.360	2297
568.784	2331
569.208	2249
569.633	2269
570.057	2289
570.481	2277
570.905	2248
571.330	2277
571.754	2160
572.178	2137
572.603	2172
573.027	2136
573.451	2102
573.875	2228
574.300	2114
574.724	2139
575.148	2201
575.572	2140
575.996	2209
576.421	2177
576.845	2144
577.269	2145
577.693	2203
578.117	2173
578.541	2186
578.966	2159
579.390	2078
579.814	2174
580.238	2214
580.662	2169
581.086	2141
581.510	2253
581.934	2086
582.359	2203
582.783	2219
583.207	2134
583.631	2189
584.055	2164
584.479	2167
584.903	2190
585.327	2125
585.751	2186
586.175	2251
586.599	2238
587.023	2184
587.447	2267
587.871	2311
588.295	2279
588.719	2478
589.143	2332
589.567	2391
589.991	2345
590.415	2257
590.839	2244
591.263	2266
591.687	2167
592.111	2311
592.535	2238
592.959	2326
593.382	2234
593.806	2252
594.230	2349
594.654	2224
595.078	2267
595.502	2315
595.926	2243
596.350	2305
596.773	2223
597.197	2328
597.621	2289
598.045	2320
598.469	2279
598.892	2285
599.316	2258
599.740	2257
600.164	2295
600.588	2333
601.011	2227
601.435	2305
601.859	2292
602.283	2396
602.706	2320
603.130	2263
603.554	2338
603.978	2395
604.401	2387
604.825	2384
605.249	2337
605.672	2444
606.096	2406
606.520	2424
606.943	2449
607.367	2415
607.791	2417
608.214	2437
608.638	2514
609.062	2601
609.485	2660
609.909	2646
610.332	2760
610.756	2723
611.180	2714
611.603	2607
612.027	2594
612.450	2528
612.874	2563
613.298	2584
613.721	2599
614.145	2647
614.568	2607
614.992	2591
615.415	2600
615.839	2612
616.262	2696
616.686	2657
617.109	2750
617.533	2726
617.956	2797
618.380	2966
618.803	2877
619.227	2934
619.650	2912
620.073	3134
620.497	3172
620.920	3124
621.344	3290
621.767	3450
622.191	3495
622.614	3791
623.037	3886
623.461	4188
623.884	4425
624.307	4710
624.731	4971
625.154	4912
625.578	4962
626.001	4993
626.424	4703
626.847	4649
627.271	4534
627.694	4432
628.117	4188
628.541	4045
628.964	3945
629.387	3899
629.811	3737
630.234	3571
630.657	3467
631.080	3543
631.504	3347
631.927	3187
632.350	3226
632.773	3185
633.196	3160
633.620	3057
634.043	3048
634.466	3012
634.889	2911
635.312	2925
635.736	2917
636.159	2842
636.582	2834
637.005	2773
637.428	2786
637.851	2676
638.274	2634
638.698	2661
639.121	2676
639.544	2657
639.967	2598
640.390	2617
640.813	2609
641.236	2553
641.659	2547
642.082	2454
642.505	2524
642.928	2557
643.351	2560
643.774	2447
644.197	2544
644.620	2541
645.043	2584
645.466	2449
645.889	2475
646.312	2553
646.735	2631
647.158	2488
647.581	2452
648.004	2581
648.427	2526
648.850	2580
649.273	2604
649.696	2557
650.119	2511
650.542	2547
650.965	2603
651.388	2577
651.810	2661
652.233	2685
652.656	2657
653.079	2728
653.502	2697
653.925	2917
654.348	3000
654.770	3095
655.193	3367
655.616	3558
656.039	3798
656.462	3852
656.885	3834
657.307	3662
657.730	3413
658.153	3249
658.576	3036
658.998	3007
659.421	2801
659.844	2801
660.267	2759
660.689	2700
661.112	2715
661.535	2577
661.958	2558
662.380	2598
662.803	2526
