516.961	669
517.387	658
517.812	652
518.237	665
518.662	664
519.087	663
519.513	656
519.938	655
520.363	665
520.788	656
521.213	670
521.638	658
522.064	658
522.489	653
522.914	663
523.339	673
523.764	666
524.189	649
524.614	665
525.039	652
525.464	664
525.889	659
526.315	662
526.740	669
527.165	660
527.590	665
528.015	648
528.440	662
528.865	670
529.290	665
529.715	661
530.140	668
530.565	666
530.990	657
531.415	662
531.840	676
532.265	666
532.690	679
533.115	660
533.540	686
533.964	674
534.389	683
534.814	664
535.239	668
535.664	668
536.089	667
536.514	672
536.939	671
537.364	665
537.789	678
538.213	682
538.638	680
539.063	704
539.488	686
539.913	687
540.338	737
540.762	759
541.187	774
541.612	806
542.037	869
542.462	934
542.886	973
543.311	1065
543.736	1137
544.161	1229
544.585	1316
545.010	1504
545.435	1669
545.860	1816
546.284	2003
546.709	2209
547.134	2346
547.558	2536
547.983	2812
548.408	3004
548.832	3334
549.257	3564
549.682	3871
550.106	4289
550.531	4394
550.956	4552
551.380	4854
551.805	5283
552.230	5591
552.654	5828
553.079	6107
553.503	6291
553.928	6537
554.353	6733
554.777	6946
555.202	6855
555.626	7297
556.051	7342
556.475	7514
556.900	7685
557.324	7778
557.749	7983
558.173	8173
558.598	8242
559.022	8618
559.447	8941
559.871	9176
560.296	9228
560.720	9409
561.145	9650
561.569	9776
561.994	9864
562.418	10058
562.843	10435
563.267	10624
563.691	11194
564.116	11591
564.540	11959
564.965	12564
565.389	13420
565.813	13853
566.238	14887
566.662	15664
567.087	16332
567.511	16946
567.935	16995
568.360	16804
568.784	16224
569.208	15801
569.633	15167
570.057	14767
570.481	14215
570.905	14005
571.330	13514
571.754	13292
572.178	12905
572.603	12562
573.027	12116
573.451	12166
573.875	11780
574.300	11532
574.724	11416
575.148	11399
575.572	11419
575.996	11195
576.421	11111
576.845	10971
577.269	10966
577.693	11095
578.117	11002
578.541	10963
578.966	10791
579.390	10784
579.814	10811
580.238	10755
580.662	10708
581.086	10641
581.510	10808
581.934	10752
582.359	10634
582.783	10809
583.207	10983
583.631	10947
584.055	10950
584.479	11019
584.903	10968
585.327	11065
585.751	11296
586.175	11038
586.599	11287
587.023	11358
587.447	11302
587.871	11583
588.295	11826
588.719	12013
589.143	12460
589.567	12423
589.991	12427
590.415	12435
590.839	12532
591.263	12560
591.687	13042
592.111	13252
592.535	13709
592.959	13989
593.382	14239
593.806	14423
594.230	14259
594.654	14385
595.078	14247
595.502	13692
595.926	13490
596.350	12829
596.773	12757
597.197	12429
597.621	12183
598.045	12116
598.469	12248
598.892	12026
599.316	12154
599.740	11854
600.164	11812
600.588	11880
601.011	11737
601.435	11858
601.859	11737
602.283	11868
602.706	11621
603.130	11765
603.554	11704
603.978	11595
604.401	11956
604.825	11422
605.249	11646
605.672	11585
606.096	11753
606.520	11838
606.943	11735
607.367	11879
607.791	11677
608.214	12028
608.638	11808
609.062	11959
609.485	12065
609.909	12012
610.332	12108
610.756	12118
611.180	12136
611.603	12098
612.027	12234
612.450	12401
612.874	12198
613.298	12326
613.721	12247
614.145	12424
614.568	12395
614.992	12602
615.415	12610
615.839	12785
616.262	12793
616.686	13002
617.109	13201
617.533	13271
617.956	13159
618.380	13427
618.803	13773
619.227	13738
619.650	13821
620.073	14228
620.497	14490
620.920	14812
621.344	15255
621.767	15740
622.191	16353
622.614	16817
623.037	17864
623.461	19023
623.884	20142
624.307	21050
624.731	21461
625.154	21978
625.578	21849
626.001	21351
626.424	20882
626.847	20709
627.271	20285
627.694	19937
628.117	19383
628.541	18986
628.964	18889
629.387	18411
629.811	18237
630.234	17854
630.657	17692
631.080	17505
631.504	17201
631.927	16885
632.350	16710
632.773	16417
633.196	16382
633.620	16057
634.043	15891
634.466	15673
634.889	15491
635.312	15361
635.736	15327
636.159	15085
636.582	15003
637.005	14897
637.428	15027
637.851	14592
638.274	14667
638.698	14322
639.121	14442
639.544	14370
639.967	14141
640.390	14249
640.813	14109
641.236	14095
641.659	13887
642.082	13846
642.505	14009
642.928	13693
643.351	13915
643.774	14183
644.197	13859
644.620	14017
645.043	13772
645.466	14034
645.889	14141
646.312	14344
646.735	14483
647.158	14502
647.581	14515
648.004	14624
648.427	14802
648.850	14964
649.273	14674
649.696	14707
650.119	14738
650.542	14459
650.965	14550
651.388	14631
651.810	14703
652.233	14724
652.656	14811
653.079	14871
653.502	15139
653.925	15495
654.348	15804
654.770	16042
655.193	16912
655.616	18051
656.039	18856
656.462	19232
656.885	19300
657.307	18482
657.730	17755
658.153	16803
658.576	16197
658.998	15989
659.421	15569
659.844	15410
660.267	14955
660.689	15103
661.112	14937
661.535	14686
661.958	14518
662.380	14437
662.803	14034
663.226	13863
663.648	13750
664.071	13363
664.494	13424
664.916	13337
665.339	13482
665.762	13182
666.184	13338
666.607	13197
667.030	13190
667.452	12799
667.875	12914
668.297	12794
668.720	12974
669.143	13234
669.565	13152
669.988	13321
670.410	13051
670.833	12602
671.255	12672
671.678	12386
672.100	12316
672.523	12153
672.945	12240
673.368	11942
673.791	11929
674.213	12010
674.635	12064
675.058	12157
675.480	12127
675.903	11981
676.325	11876
676.748	11823
677.170	11819
677.593	11984
678.015	11702
678.438	11757
678.860	11770
679.282	11717
679.705	11811
680.127	11778
680.550	11835
680.972	11764
681.394	11954
681.817	11992
682.239	12212
682.661	12446
683.084	12600
683.506	12878
683.928	13034
684.351	13174
684.773	13280
685.195	13049
685.618	12976
686.040	13107
686.462	12701
686.885	12902
687.307	13008
687.729	12760
688.151	12666
688.574	12615
688.996	12614
689.418	12432
689.840	12606
690.262	12434
690.685	12316
691.107	12392
691.529	12408
691.951	12632
692.373	12541
692.796	12449
693.218	12805
693.640	12606
694.062	12635
694.484	12664
694.906	12437
695.329	12698
695.751	12811
696.173	12845
696.595	12789
697.017	12998
697.439	13166
697.861	13337
698.283	13485
698.705	13932
699.127	14208
699.549	14590
699.971	15286
700.394	15663
700.816	16726
701.238	17316
701.660	18764
702.082	20128
702.504	22317
702.926	24986
703.348	28596
703.770	31361
704.192	32586
704.614	32068
705.036	31036
705.457	29267
705.879	27249
706.301	24997
706.723	21724
707.145	19058
707.567	17185
707.989	15689
708.411	14632
708.833	13852
709.255	13042
709.677	12434
710.098	12065
710.520	11803
710.942	11457
711.364	11051
711.786	10683
712.208	10461
712.630	10487
713.051	10108
713.473	10175
713.895	9960
714.317	9959
714.739	9911
715.160	9659
715.582	9536
716.004	9472
716.426	9508
716.847	9324
717.269	9100
717.691	9118
718.113	9193
718.534	9014
718.956	9011
719.378	8840
719.800	8699
720.221	8738
720.643	8611
721.065	8734
721.486	8663
721.908	8584
722.330	8465
722.751	8518
723.173	8605
723.595	8587
724.016	8408
724.438	8229
724.859	8452
725.281	8395
725.703	8356
726.124	8461
726.546	8250
726.967	8248
727.389	8325
727.811	8227
728.232	8339
728.654	8365
729.075	8315
729.497	8350
729.918	8345
730.340	8373
730.761	8166
731.183	8164
731.604	8178
732.026	8210
732.447	8045
732.869	8105
733.290	8139
733.712	8244
734.133	8273
734.555	8357
734.976	8199
735.397	8246
735.819	8374
736.240	8390
736.662	8359
737.083	8350
737.504	8344
737.926	8459
738.347	8536
738.769	8375
739.190	8645
739.611	8746
740.033	8694
740.454	9019
740.875	9564
741.297	10724
741.718	12398
742.139	14237
742.561	15592
742.982	16242
743.403	17822
743.824	19675
744.246	21642
744.667	21291
745.088	19450
745.510	17991
745.931	20404
746.352	24898
746.773	28266
747.195	28177
747.616	24208
748.037	18976
748.458	15518
748.879	13394
749.301	12474
749.722	11627
750.143	10986
750.564	10625
750.985	9890
751.406	9911
751.828	9555
752.249	9351
752.670	9020
753.091	8818
753.512	8716
753.933	8445
754.354	8356
754.775	8038
755.196	8058
755.617	8004
756.039	7892
756.460	7640
756.881	7709
757.302	7595
757.723	7605
758.144	7522
758.565	7434
758.986	7263
759.407	7321
759.828	7311
760.249	7232
760.670	7146
761.091	7139
761.512	7069
761.933	6900
762.354	7013
762.775	6795
763.196	6882
763.617	6832
764.038	6708
764.458	6672
764.879	6613
765.300	6648
765.721	6616
766.142	6475
766.563	6612
766.984	6538
767.405	6399
767.826	6487
768.246	6513
768.667	6326
769.088	6389
769.509	6395
769.930	6500
770.351	6386
770.771	6268
771.192	6203
771.613	6444
772.034	6385
772.455	6254
772.875	6291
773.296	6324
773.717	6338
774.138	6427
774.558	6474
774.979	6561
775.400	6592
775.821	7117
776.241	8003
776.662	9142
777.083	9800
777.503	9574
777.924	8643
778.345	7630
778.766	7043
779.186	6607
779.607	6352
780.027	6207
780.448	6177
780.869	6197
781.289	6081
781.710	6148
782.131	6171
782.551	6132
782.972	6166
783.392	6361
783.813	6245
784.234	6296
784.654	6094
785.075	6037
785.495	5931
785.916	5944
786.336	5864
786.757	6042
787.177	5864
787.598	5826
788.018	5780
788.439	5850
788.859	5834
789.280	5795
789.700	5884
790.121	5721
790.541	5724
790.962	5922
791.382	5877
791.803	5845
792.223	5916
792.644	5830
793.064	5777
793.484	5959
793.905	5924
794.325	6027
794.746	6126
795.166	5948
795.586	6000
796.007	5873
796.427	5673
796.848	5591
797.268	5627
797.688	5664
798.109	5393
798.529	5484
798.949	5397
799.370	5453
799.790	5351
800.210	5447
800.630	5388
801.051	5272
801.471	5263
801.891	5353
802.312	5257
802.732	5179
803.152	5315
803.572	5264
803.993	5256
804.413	5178
804.833	5201
805.253	5085
805.673	5188
806.094	5227
806.514	5130
806.934	5289
807.354	5108
807.774	5094
808.194	5239
808.615	5333
809.035	5051
809.455	5285
809.875	5399
810.295	5397
810.715	5402
811.135	5416
811.555	5362
811.976	5450
812.396	5468
812.816	5614
813.236	5584
813.656	5599
814.076	5663
814.496	5681
814.916	5987
815.336	6213
815.756	6523
816.176	6966
816.596	7899
817.016	10044
817.436	13322
817.856	17762
818.276	21419
818.696	21547
819.116	19151
819.536	17027
819.956	17257
820.376	21396
820.796	27173
821.216	32906
821.636	33714
822.056	30216
822.475	23606
822.895	18920
823.315	16796
823.735	16962
824.155	16164
824.575	13967
824.995	11072
825.415	9018
825.835	7936
826.254	7294
826.674	6824
827.094	6348
827.514	6288
827.934	5833
828.353	5810
828.773	5499
829.193	5419
829.613	5345
830.033	5221
830.452	5015
830.872	5080
831.292	4968
831.712	4894
832.131	4783
832.551	4851
832.971	4725
833.391	4790
833.810	4664
834.230	4707
834.650	4664
835.069	4630
835.489	4624
835.909	4472
836.328	4522
836.748	4482
837.168	4513
837.587	4516
838.007	4565
838.427	4317
838.846	4356
839.266	4270
839.685	4327
840.105	4431
840.525	4459
840.944	4449
841.364	4277
841.783	4299
842.203	4434
842.623	4497
843.042	4413
843.462	4629
843.881	4856
844.301	5026
844.720	4949
845.140	4634
845.559	4459
845.979	4272
846.398	4219
846.818	4133
847.237	4116
847.657	4073
848.076	4112
848.496	4054
848.915	4096
849.334	4051
849.754	4153
850.173	4159
850.593	4126
851.012	3998
851.431	4151
851.851	4105
852.270	4099
852.690	4156
853.109	4146
853.528	4216
853.948	4243
854.367	4194
854.786	4468
855.206	4834
855.625	5158
856.044	5623
856.464	6033
856.883	6025
857.302	5804
857.722	5778
858.141	6571
858.560	7434
858.979	8008
859.399	8029
859.818	7275
860.237	6867
860.656	6601
861.076	7229
861.495	8649
861.914	11008
862.333	12939
862.753	13458
863.172	12304
863.591	10485
864.010	9266
864.429	8801
864.848	9186
865.268	9819
865.687	10575
866.106	12504
866.525	17543
866.944	25522
867.363	33224
867.782	36757
868.202	32623
868.621	24671
869.040	18428
869.459	16200
869.878	16423
870.297	16735
870.716	16569
871.135	15415
871.554	13319
871.973	10928
872.392	9054
872.811	7259
873.230	6318
873.649	5775
874.068	5479
874.487	5079
874.906	4867
875.325	4652
875.744	4625
876.163	4550
876.582	4560
877.001	4573
877.420	4327
877.839	4315
878.258	4019
878.677	3868
879.096	3767
879.515	3671
879.934	3608
880.352	3560
880.771	3400
881.190	3450
881.609	3419
882.028	3332
882.447	3315
882.866	3286
883.285	3205
883.703	3213
884.122	3099
884.541	3165
884.960	3122
885.379	3032
885.797	2990
886.216	3023
886.635	3018
887.054	2965
887.473	2989
887.891	2928
888.310	2880
888.729	2909
889.148	2835
889.566	2782
889.985	2901
890.404	2795
890.822	2792
891.241	2819
891.660	2856
892.079	2781
892.497	2799
892.916	2742
893.335	2818
893.753	2760
894.172	2773
894.591	2736
895.009	2760
895.428	2751
895.846	2788
896.265	2741
896.684	2784
897.102	2774
