B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
9.99980E-1	9.95562E-1	5.00000E-5	1.97166E-2	3.94332E+2	1.44970E+1	1.55580E+1	6.60801E+4
-9.99980E-1	-1.01279E+0	5.00000E-5	2.11583E-2	4.23166E+2	1.44960E+1	1.55510E+1	6.63805E+4
0.00000E+0	-9.19759E-3	5.00000E-5	2.09400E-2	4.18800E+2	1.44950E+1	1.55470E+1	6.66094E+4
