B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.23525E-3	5.00000E-5	4.38406E-2	8.76812E+2	1.44960E+1	1.55620E+1	6.58657E+4
9.99980E-1	9.95519E-1	5.00000E-5	4.12485E-2	8.24969E+2	1.45000E+1	1.55600E+1	6.61035E+4
-9.99980E-1	-1.01262E+0	5.00000E-5	4.37101E-2	8.74201E+2	1.44970E+1	1.55520E+1	6.64038E+4
0.00000E+0	-9.12227E-3	5.00000E-5	4.38511E-2	8.77021E+2	1.44980E+1	1.55480E+1	6.66325E+4
