B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.19759E-3	5.00000E-5	2.09953E-2	4.19907E+2	4.34890E+1	4.49990E+1	7.14506E+4
9.99980E-1	9.96243E-1	5.00000E-5	2.00636E-2	4.01272E+2	4.35100E+1	4.50030E+1	7.16882E+4
-9.99980E-1	-1.01390E+0	5.00000E-5	2.15014E-2	4.30028E+2	4.34990E+1	4.50010E+1	7.19895E+4
0.00000E+0	-9.31057E-3	5.00000E-5	2.09961E-2	4.19923E+2	4.35060E+1	4.50000E+1	7.22202E+4
