B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.25313E-3	5.00000E-5	4.40098E-2	8.80195E+2	9.34060E+1	9.49940E+1	2.13481E+3
9.99980E-1	1.00021E+0	5.00000E-5	4.50270E-2	9.00540E+2	9.34540E+1	9.50010E+1	2.37231E+3
-9.99980E-1	-1.01766E+0	5.00000E-5	4.26022E-2	8.52045E+2	9.35070E+1	9.50040E+1	2.67361E+3
0.00000E+0	-9.17777E-3	5.00000E-5	4.40055E-2	8.80111E+2	9.35180E+1	9.50020E+1	2.90605E+3
