B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.31057E-3	5.00000E-5	4.29388E-2	8.58776E+2	4.34730E+1	4.49960E+1	7.14856E+4
9.99980E-1	9.96498E-1	5.00000E-5	4.11259E-2	8.22518E+2	4.35050E+1	4.50020E+1	7.17234E+4
-9.99980E-1	-1.01403E+0	5.00000E-5	4.35535E-2	8.71070E+2	4.35000E+1	4.50000E+1	7.20246E+4
0.00000E+0	-9.34824E-3	5.00000E-5	4.29364E-2	8.58728E+2	4.35020E+1	4.50010E+1	7.22550E+4
