B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.19759E-3	5.00000E-5	4.30004E-2	8.60008E+2	5.35580E+1	5.50030E+1	7.39750E+4
9.99980E-1	9.97009E-1	5.00000E-5	4.37425E-2	8.74850E+2	5.35090E+1	5.49990E+1	7.42119E+4
-9.99980E-1	-1.01443E+0	5.00000E-5	4.13181E-2	8.26361E+2	5.34950E+1	5.50000E+1	7.45125E+4
0.00000E+0	-9.38590E-3	5.00000E-5	4.30107E-2	8.60214E+2	5.35010E+1	5.50010E+1	7.47444E+4
