B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.18879E-3	5.00000E-5	-2.17594E-2	-4.35188E+2	7.34090E+1	7.49890E+1	8.08497E+4
9.99980E-1	9.98605E-1	5.00000E-5	-4.01650E-2	-8.03300E+2	7.34310E+1	7.49990E+1	8.10875E+4
-9.99980E-1	-1.01586E+0	5.00000E-5	-2.90953E-3	-5.81906E+1	7.35070E+1	7.50050E+1	8.13882E+4
0.00000E+0	-9.22645E-3	5.00000E-5	-2.17663E-2	-4.35327E+2	7.35120E+1	7.50020E+1	8.16182E+4
