B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.53654E-3	5.00000E-5	4.32976E-2	8.65951E+2	2.34990E+1	2.50020E+1	6.74022E+4
9.99980E-1	9.95774E-1	5.00000E-5	4.10750E-2	8.21500E+2	2.34980E+1	2.50000E+1	6.76398E+4
-9.99980E-1	-1.01306E+0	5.00000E-5	4.35040E-2	8.70080E+2	2.35030E+1	2.50010E+1	6.79410E+4
0.00000E+0	-9.38590E-3	5.00000E-5	4.33140E-2	8.66281E+2	2.34990E+1	2.50000E+1	6.81730E+4
