B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.18328E-3	5.00000E-5	4.36418E-2	8.72836E+2	8.34290E+1	8.49960E+1	8.47273E+4
9.99980E-1	9.99294E-1	5.00000E-5	4.46020E-2	8.92040E+2	8.34620E+1	8.50010E+1	8.49655E+4
-9.99980E-1	-1.01667E+0	5.00000E-5	4.21912E-2	8.43824E+2	8.35020E+1	8.50010E+1	8.52670E+4
0.00000E+0	-9.18328E-3	5.00000E-5	4.36448E-2	8.72896E+2	8.35130E+1	8.50020E+1	8.54982E+4
