B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.23525E-3	5.00000E-5	4.29797E-2	8.59595E+2	5.35640E+1	5.50040E+1	7.39402E+4
9.99980E-1	9.97179E-1	5.00000E-5	4.12992E-2	8.25984E+2	5.35150E+1	5.49990E+1	7.41770E+4
-9.99980E-1	-1.01430E+0	5.00000E-5	4.37236E-2	8.74471E+2	5.34960E+1	5.50010E+1	7.44778E+4
0.00000E+0	-9.12227E-3	5.00000E-5	4.29903E-2	8.59807E+2	5.35000E+1	5.50010E+1	7.47092E+4
