B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.03811E-3	5.00000E-5	2.16851E-2	4.33701E+2	7.34020E+1	7.49900E+1	8.08846E+4
9.99980E-1	9.98775E-1	5.00000E-5	2.84658E-3	5.69315E+1	7.34400E+1	7.50010E+1	8.11224E+4
-9.99980E-1	-1.01586E+0	5.00000E-5	4.01059E-2	8.02119E+2	7.35110E+1	7.50040E+1	8.14231E+4
0.00000E+0	-8.92510E-3	5.00000E-5	2.16772E-2	4.33543E+2	7.35180E+1	7.50010E+1	8.16532E+4
