B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.31057E-3	5.00000E-5	4.32944E-2	8.65888E+2	2.34980E+1	2.50020E+1	6.73905E+4
9.99980E-1	9.95817E-1	5.00000E-5	4.10707E-2	8.21415E+2	2.34960E+1	2.50010E+1	6.76281E+4
-9.99980E-1	-1.01315E+0	5.00000E-5	4.34894E-2	8.69788E+2	2.34990E+1	2.50010E+1	6.79293E+4
0.00000E+0	-9.34824E-3	5.00000E-5	4.33096E-2	8.66193E+2	2.35000E+1	2.50000E+1	6.81615E+4
