B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.31057E-3	5.00000E-5	-2.20215E-2	-4.40430E+2	4.35160E+1	4.50060E+1	7.14155E+4
9.99980E-1	9.96413E-1	5.00000E-5	-4.02343E-2	-8.04686E+2	4.35120E+1	4.50030E+1	7.16535E+4
-9.99980E-1	-1.01399E+0	5.00000E-5	-3.00742E-3	-6.01485E+1	4.35020E+1	4.50010E+1	7.19542E+4
0.00000E+0	-9.31057E-3	5.00000E-5	-2.20149E-2	-4.40298E+2	4.35010E+1	4.50000E+1	7.21852E+4
