B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.08130E-3	5.00000E-5	4.31490E-2	8.62979E+2	6.34600E+1	6.49970E+1	7.72947E+4
9.99980E-1	9.97831E-1	5.00000E-5	4.39724E-2	8.79448E+2	6.34740E+1	6.50000E+1	7.75329E+4
-9.99980E-1	-1.01528E+0	5.00000E-5	4.15533E-2	8.31066E+2	6.35000E+1	6.50020E+1	7.78350E+4
0.00000E+0	-9.11896E-3	5.00000E-5	4.31412E-2	8.62825E+2	6.35070E+1	6.50010E+1	7.80652E+4
