B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.12227E-3	5.00000E-5	2.09834E-2	4.19667E+2	1.44980E+1	1.55630E+1	6.59004E+4
9.99980E-1	9.95391E-1	5.00000E-5	2.11799E-2	4.23597E+2	1.44970E+1	1.55620E+1	6.61382E+4
-9.99980E-1	-1.01284E+0	5.00000E-5	1.97412E-2	3.94824E+2	1.44980E+1	1.55520E+1	6.64389E+4
0.00000E+0	-9.12227E-3	5.00000E-5	2.09832E-2	4.19664E+2	1.45020E+1	1.55510E+1	6.66673E+4
