B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
0.00000E+0	-9.23525E-3	5.00000E-5	2.08627E-2	4.17254E+2	2.35000E+1	2.50020E+1	6.74253E+4
9.99980E-1	9.95774E-1	5.00000E-5	2.11999E-2	4.23997E+2	2.34990E+1	2.50010E+1	6.76632E+4
-9.99980E-1	-1.01306E+0	5.00000E-5	1.97668E-2	3.95336E+2	2.34970E+1	2.50010E+1	6.79642E+4
0.00000E+0	-9.27291E-3	5.00000E-5	2.08597E-2	4.17193E+2	2.35000E+1	2.50000E+1	6.81964E+4
